Account Sale History,591815,Warranty Deed ,"$90,000.00 ",Section: 34 Township: 37 Range: 14 TR 168FTX240FT IN N...,
591815,,10/31/2013,5.36134E+11,,
Account Sale History,591826,Warranty Deed (JT) ,"$165,000.00 ",Quarter: NE/4 Section: 20 Township: 36 Range: 13,
591826,,11/4/2013,5.6052E+11,,
Account Sale History,591910,Warranty Deed ,"$225,000.00 ",Section: 8 Township: 36 Range: 13 Subdivision: OAKVIEW ...,
591910,,11/8/2013,5.60508E+11,,
Account Sale History,592008,Warranty Deed ,"$230,500.00 ",Quarter: NE/4 Section: 10 Township: 35 Range: 16 Subdiv...,
592008,,11/15/2013,5.6371E+11,,
Account Sale History,592251,Conservator's Deed ,"$44,500.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14,
592251,,11/27/2013,5.36134E+11,,
Account Sale History,592328,Warranty Deed ,"$75,000.00 ",Quarter: NW/4 Section: 11 Township: 38 Range: 18,
592328,,12/6/2013,5.34311E+11,,
Account Sale History,592348,Warranty Deed (JT) ,"$190,000.00 ",Section: 7 Township: 36 Range: 16,
592348,,12/5/2013,5.61107E+11,,
Account Sale History,592410,Warranty Deed (JT) ,"$289,500.00 ",Section: 6 Township: 36 Range: 15 Subdivision: SUNSET E...,
592410,,12/13/2013,5.60906E+11,,
Account Sale History,592476,Warranty Deed (JT) ,"$150,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
592476,,12/20/2013,5.61125E+11,,
Account Sale History,592481,Warranty Deed (JT) ,"$135,000.00 ",Section: 9 Township: 36 Range: 15,
592481,,12/18/2013,5.60909E+11,,
Account Sale History,592544,Warranty Deed ,"$139,000.00 ",Section: 4 Township: 35 Range: 16 Subdivision: VALLEY V...,
592544,,12/27/2013,5.63704E+11,,
Account Sale History,592547,Warranty Deed (JT) ,"$80,000.00 ",Quarter: SE/4 Section: 24 Township: 38 Range: 18,
592547,,12/17/2013,5.34324E+11,,
Account Sale History,592585,Warranty Deed (JT) ,"$180,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 15 Subdiv...,
592585,,12/20/2013,5.35931E+11,,
Account Sale History,592592,Warranty Deed (JT) ,"$295,000.00 ",Quarter: SW/4 Section: 34 Township: 37 Range: 16 Subdiv...,
592592,,12/27/2013,5.35734E+11,,
Account Sale History,592627,Personal Rep's Deed (JT) ,"$155,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...,
592627,,12/31/2013,5.35931E+11,,
Account Sale History,592637,Warranty Deed ,"$94,000.00 ",Quarter: NW/4 Section: 30 Township: 36 Range: 15,
592637,,1/3/2014,5.6093E+11,,
Account Sale History,592734,Warranty Deed (JT) ,"$155,000.00 ",Section: 8 Township: 36 Range: 16 Subdivision: R & R AC...,
592734,,1/7/2014,5.61108E+11,,
Account Sale History,592737,Warranty Deed (JT) ,"$287,500.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...,
592737,,1/10/2014,5.35731E+11,,
Account Sale History,592803,Warranty Deed ,"$124,900.00 ",Section: 2 Township: 35 Range: 14,
592803,,1/12/2014,5.64502E+11,,
Account Sale History,592850,Warranty Deed ,"$324,000.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 16 Subdiv...,
592850,,1/21/2014,5.6111E+11,,
Account Sale History,592999,Special Warranty Deed ,"$150,000.00 ",Quarter: SE/4 Section: 15 Township: 38 Range: 14 Subdiv...,
592999,,2/3/2014,5.33515E+11,,
Account Sale History,593006,No Xfer Made ,"$3,500.00 ",Quarter: SW/4 Section: 36 Township: 39 Range: 14,
593006,,1/10/2014,5.07936E+11,,
Account Sale History,593011,Special Warranty Deed ,"$227,000.00 ",Quarter: NE/4 Section: 10 Township: 35 Range: 16 Subdiv...,
593011,,1/31/2014,5.6371E+11,,
Account Sale History,593139,Warranty Deed ,"$200,000.00 ",Section: 6 Township: 38 Range: 17,
593139,,2/6/2014,5.34106E+11,,
Account Sale History,593184,Warranty Deed (JT) ,"$168,500.00 ",Section: 3 Township: 36 Range: 16,
593184,,2/10/2014,5.61103E+11,,
Account Sale History,593196,Warranty Deed (JT) ,"$35,000.00 ",Quarter: SW Section: 33 Township: 36 Range: 15 Subdivis...,
593196,,2/14/2014,5.60933E+11,,
Account Sale History,593198,Warranty Deed (JT) ,"$331,500.00 ",Quarter: SW/4 Section: 34 Township: 36 Range: 17,
593198,,2/14/2014,5.61334E+11,,
Account Sale History,593222,Warranty Deed ,"$30,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
593222,,2/18/2014,5.61124E+11,,
Account Sale History,593229,Warranty Deed (JT) ,"$134,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
593229,,2/18/2014,5.61125E+11,,
Account Sale History,593353,Warranty Deed (JT) ,"$90,000.00 ",Quarter: NE/4 Section: 18 Township: 36 Range: 14,
593353,,2/26/2014,5.60718E+11,,
Account Sale History,593371,Warranty Deed (JT) ,"$67,500.00 ",Section: 17 Township: 37 Range: 15 Section: 18 Township:...,
593371,,2/27/2014,5.35918E+11,,
Account Sale History,593382,Warranty Deed (JT) ,"$362,500.00 ",Quarter: SW/4 Section: 24 Township: 36 Range: 14,
593382,,2/28/2014,5.60724E+11,,
Account Sale History,593402,Quit Claim Deed ,"$4,000.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...,
593402,,3/3/2014,5.36133E+11,,
Account Sale History,593523,Warranty Deed (JT) ,"$25,000.00 ",Quarter: NE/4 Section: 25 Township: 36 Range: 16,
593523,,3/10/2014,5.61125E+11,,
Account Sale History,593631,Warranty Deed ,"$161,000.00 ",Section: 8 Township: 37 Range: 16 Subdivision: CAROL EV...,
593631,,3/17/2014,5.35708E+11,,
Account Sale History,593671,Warranty Deed (JT) ,"$185,000.00 ",Section: 8 Township: 36 Range: 16,
593671,,3/19/2014,5.61108E+11,,
Account Sale History,593718,Warranty Deed ,"$187,500.00 ",Quarter: SE/4 Section: 29 Township: 38 Range: 16,
593718,,3/26/2014,5.33929E+11,,
Account Sale History,593724,Special Warranty Deed ,"$34,500.00 ",Section: 1 Township: 37 Range: 17,
593724,,3/24/2014,5.35501E+11,,
Account Sale History,593876,Warranty Deed ,"$262,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
593876,,4/3/2014,5.61125E+11,,
Account Sale History,593876,Warranty Deed ,"$262,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
593876,,4/3/2014,5.61125E+11,,
Account Sale History,593943,Warranty Deed ,"$56,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16,
593943,,4/9/2014,5.61114E+11,,
Account Sale History,593989,Warranty Deed (JT) ,"$56,000.00 ",0 Subdivision: CHAMBERLINS ADDITION (THE) Block: 66 Lot:...,
593989,,4/11/2014,5.61126E+11,,
Account Sale History,594019,Warranty Deed ,"$120,000.00 ",Section: 7 Township: 38 Range: 17,
594019,,4/15/2014,5.34107E+11,,
Account Sale History,594100,Warranty Deed (JT) ,"$150,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15,
594100,,4/16/2014,5.60916E+11,,
Account Sale History,594129,Quit Claim Deed ,"$14,000.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 16,
594129,,4/18/2014,5.61134E+11,,
Account Sale History,594200,Warranty Deed ,"$182,000.00 ",Quarter: NE/4 Section: 10 Township: 36 Range: 16,
594200,,4/23/2014,5.6111E+11,,
Account Sale History,594234,Warranty Deed (JT) ,"$153,500.00 ",Sixteenth: NE Quarter: NE Section: 21 Township: 37 Range...,
594234,,4/28/2014,5.35921E+11,,
Account Sale History,594237,Warranty Deed ,"$196,200.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13,
594237,,4/28/2014,5.60528E+11,,
Account Sale History,594239,Special Warranty Deed ,"$65,000.00 ",Section: 13 Township: 36 Range: 17 Subdivision: FOURWIN...,
594239,,4/20/2014,5.61313E+11,,
Account Sale History,594241,Warranty Deed (JT) ,"$244,900.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
594241,,4/25/2014,5.61124E+11,,
Account Sale History,594266,Warranty Deed (JT) ,"$182,000.00 ",Quarter: NE/4 Section: 10 Township: 36 Range: 16,
594266,,4/29/2014,5.6111E+11,,
Account Sale History,594271,Special Warranty Deed JT ,"$186,400.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 14 Subdiv...,
594271,,4/30/2014,5.60728E+11,,
Account Sale History,594312,Warranty Deed (JT) ,"$290,000.00 ",Quarter: NW/4 Section: 30 Township: 37 Range: 16,
594312,,5/1/2014,5.3573E+11,,
Account Sale History,594366,Special Warranty Deed ,"$50,000.00 ",Sixteenth: SW Quarter: SW/4 Section: 18 Township: 36 Ran...,
594366,,4/18/2014,5.60918E+11,,
Account Sale History,594386,Special Warranty Deed JT ,"$186,400.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 14 Subdiv...,
594386,,4/30/2014,5.60728E+11,,
Account Sale History,594412,Personal Rep's Deed ,"$85,000.00 ",0 Subdivision: J L FOUTZ ADDITION Block: 5 Lot: 5,
594412,,5/5/2014,5.60528E+11,,
Account Sale History,594446,Warranty Deed ,"$130,000.00 ",Section: 5 Township: 35 Range: 13,
594446,,5/6/2014,5.64905E+11,,
Account Sale History,594583,Warranty Deed ,"$275,000.00 ",Quarter: NE/4 Section: 13 Township: 36 Range: 14,
594583,,5/20/2014,5.60713E+11,,
Account Sale History,594643,Special Warranty Deed JT ,"$213,500.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 17 Subdiv...,
594643,,5/21/2014,5.35521E+11,,
Account Sale History,594674,Warranty Deed ,"$340,000.00 ",Section: 28 Township: 36 Range: 16,
594674,,5/28/2014,5.61128E+11,,
Account Sale History,594696,Warranty Deed (JT) ,"$160,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 16,
594696,,5/29/2014,5.35721E+11,,
Account Sale History,594723,Warranty Deed (JT) ,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
594723,,5/28/2014,5.61125E+11,,
Account Sale History,594749,Warranty Deed (JT) ,"$145,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
594749,,6/3/2014,5.61135E+11,,
Account Sale History,594752,Warranty Deed ,"$250,000.00 ",Section: 1 Township: 36 Range: 14,
594752,,6/3/2014,5.60701E+11,,
Account Sale History,594760,Warranty Deed (JT) ,"$147,500.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...,
594760,,6/2/2014,5.35706E+11,,
Account Sale History,594772,Warranty Deed (JT) ,"$70,000.00 ",Quarter: NW/4 Section: 14 Township: 35 Range: 16,
594772,,5/30/2014,5.63714E+11,,
Account Sale History,594814,Warranty Deed (JT) ,"$349,000.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...,
594814,,6/4/2014,5.36128E+11,,
Account Sale History,594823,Warranty Deed ,"$67,500.00 ",Quarter: NE/4 Section: 31 Township: 37 Range: 15,
594823,,6/6/2014,5.35931E+11,,
Account Sale History,594833,Warranty Deed (JT) ,"$335,000.00 ",Quarter: SW/4 Section: 21 Township: 36 Range: 13,
594833,,5/27/2014,5.60521E+11,,
Account Sale History,594949,Warranty Deed (JT) ,"$193,000.00 ",Quarter: SE/4 Section: 30 Township: 36 Range: 13,
594949,,6/11/2014,5.6053E+11,,
Account Sale History,594996,Special Warranty Deed ,"$60,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...,
594996,,9/24/2012,5.3591E+11,,
Account Sale History,595039,Warranty Deed (JT) ,"$139,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: OLD MINE...,
595039,,6/20/2014,5.35706E+11,,
Account Sale History,595052,Warranty Deed (JT) ,"$88,400.00 ",Section: 2 Township: 35 Range: 16,
595052,,6/18/2014,5.63702E+11,,
Account Sale History,595066,Warranty Deed (JT) ,"$399,000.00 ",Quarter: SW/4 Section: 35 Township: 37 Range: 14 Subdiv...,
595066,,6/23/2014,5.36135E+11,,
Account Sale History,595115,Warranty Deed (JT) ,"$149,900.00 ",Quarter: SE/4 Section: 36 Township: 36 Range: 16 Subdiv...,
595115,,6/23/2014,5.61136E+11,,
Account Sale History,595141,Warranty Deed (JT) ,"$250,000.00 ",Section: 9 Township: 36 Range: 16 Subdivision: TULAROSA...,
595141,,6/25/2014,5.61109E+11,,
Account Sale History,595152,Warranty Deed ,"$110,000.00 ",Section: 5 Township: 35 Range: 16,
595152,,6/27/2014,5.63705E+11,,
Account Sale History,595182,Warranty Deed ,"$80,000.00 ",Section: 26 Township: 36 Range: 16,
595182,,6/27/2014,5.61126E+11,,
Account Sale History,595227,Warranty Deed ,"$138,500.00 ",Quarter: NE/4 Section: 31 Township: 35 Range: 16 Subdiv...,
595227,,6/30/2014,5.63731E+11,,
Account Sale History,595244,Warranty Deed ,"$115,000.00 ",Quarter: SE/4 Section: 11 Township: 36 Range: 15 Subdiv...,
595244,,7/1/2014,5.60911E+11,,
Account Sale History,595305,Warranty Deed (JT) ,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
595305,,7/1/2014,5.61125E+11,,
Account Sale History,595356,Warranty Deed (JT) ,"$315,000.00 ",Quarter: SE/4 Section: 19 Township: 37 Range: 15,
595356,,7/9/2014,5.35919E+11,,
Account Sale History,595389,Warranty Deed (JT) ,"$75,000.00 ",Section: 28 Township: 36 Range: 13 Subdivision: HERSHBE...,
595389,,7/14/2014,5.60528E+11,,
Account Sale History,595427,Warranty Deed ,"$290,000.00 ",Quarter: SW/4 Section: 16 Township: 37 Range: 15,
595427,,7/16/2014,5.35916E+11,,
Account Sale History,595432,Warranty Deed (JT) ,"$245,000.00 ",Section: 8 Township: 35 Range: 16 Subdivision: GOODWIN ...,
595432,,7/15/2014,5.63708E+11,,
Account Sale History,595443,Warranty Deed ,"$500,000.00 ",Quarter: NE/4 Section: 24 Township: 39 Range: 14,
595443,,7/15/2014,5.07924E+11,,
Account Sale History,595460,Special Warranty Deed ,"$100,000.00 ",Quarter: SE/4 Section: 17 Township: 37 Range: 15,
595460,,6/20/2014,5.35917E+11,,
Account Sale History,595500,Warranty Deed (JT) ,"$390,000.00 ",Section: 3 Township: 35 Range: 14 Subdivision: MUDD CRE...,
595500,,7/16/2014,5.64503E+11,,
Account Sale History,595510,No Xfer Made ,"$93,500.00 ",Section: 6 Township: 36 Range: 16,
595510,,7/18/2014,5.61106E+11,,
Account Sale History,595571,Warranty Deed (JT) doc fee ,"$240,000.00 ",Section: 17 Township: 37 Range: 15 Subdivision: WILSON ...,
595571,,7/22/2014,5.3592E+11,,
Account Sale History,595674,Warranty Deed (JT) doc fee ,"$55,000.00 ",Quarter: SE/4 Section: 11 Township: 36 Range: 14,
595674,,7/25/2014,5.60711E+11,,
Account Sale History,595719,Warranty Deed (doc fee) ,"$115,000.00 ",Section: 16 Township: 37 Range: 15,
595719,,7/31/2014,5.35916E+11,,
Account Sale History,595743,Warranty Deed (JT) doc fee ,"$12,500.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
595743,,8/1/2014,5.61135E+11,,
Account Sale History,595746,Warranty Deed (JT) ,"$290,000.00 ",Section: 6 Township: 36 Range: 15,
595746,,7/31/2014,5.60906E+11,,
Account Sale History,595862,Warranty Deed (JT) doc fee ,"$36,000.00 ",Quarter: SE/4 Section: 33 Township: 39 Range: 17,
595862,,8/8/2014,5.07333E+11,,
Account Sale History,595877,Warranty Deed (doc fee) ,"$130,000.00 ",Quarter: NE/4 Section: 33 Township: 36 Range: 13,
595877,,8/8/2014,5.60533E+11,,
Account Sale History,595920,Warranty Deed ,"$243,900.00 ",Sixteenth: NE Quarter: NW/4 Section: 31 Township: 38 Ran...,
595920,,8/8/2014,5.33931E+11,,
Account Sale History,595936,Warranty Deed ,"$60,000.00 ",Quarter: NE/4 Section: 16 Township: 37 Range: 15,
595936,,8/15/2014,5.35916E+11,,
Account Sale History,595939,Warranty Deed ,"$128,200.00 ",Quarter: NE/4 Section: 19 Township: 37 Range: 16,
595939,,8/15/2014,5.35719E+11,,
Account Sale History,595965,No Xfer Made ,"$175,000.00 ",Quarter: SE/4 Section: 15 Township: 36 Range: 16,
595965,,8/18/2014,5.61115E+11,,
Account Sale History,596113,Warranty Deed (doc fee) ,"$155,000.00 ",Quarter: SE/4 Section: 18 Township: 37 Range: 16 Subdiv...,
596113,,8/28/2014,5.35718E+11,,
Account Sale History,596227,Personal Rep's (doc fee) ,"$260,000.00 ",Section: 3 Township: 36 Range: 14 Subdivision: SUMMIT L...,
596227,,9/4/2014,5.60703E+11,,
Account Sale History,596244,Warranty Deed (doc fee) ,"$223,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
596244,,9/8/2014,5.61124E+11,,
Account Sale History,596277,Warranty Deed (JT) doc fee ,"$182,000.00 ",Section: 5 Township: 36 Range: 15,
596277,,9/9/2014,5.60905E+11,,
Account Sale History,596306,Warranty Deed (JT) doc fee ,"$292,000.00 ",Section: 2 Township: 37 Range: 16 Subdivision: MCPHEE R...,
596306,,9/11/2014,5.35702E+11,,
Account Sale History,596310,Warranty Deed (doc fee) ,"$50,000.00 ",Quarter: NW/4 Section: 19 Township: 36 Range: 15 Subdiv...,
596310,,9/12/2014,5.60919E+11,,
Account Sale History,596511,Warranty Deed (doc fee) ,"$360,000.00 ",Section: 8 Township: 36 Range: 13 Subdivision: OAKVIEW ...,
596511,,9/24/2014,5.60508E+11,,
Account Sale History,596593,Warranty Deed (doc fee) ,"$157,000.00 ",Sixteenth: SE/4 Quarter: SE/4 Section: 34 Township: 37 R...,
596593,,9/26/2014,5.36134E+11,,
Account Sale History,596602,Warranty Deed (JT) doc fee ,"$179,000.00 ",Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv...,
596602,,9/30/2014,5.3591E+11,,
Account Sale History,596645,Warranty Deed (doc fee) ,"$300,000.00 ",Quarter: NW/4 Section: 22 Township: 36 Range: 13,
596645,,10/1/2014,5.60522E+11,,
Account Sale History,596653,Warranty Deed (JT) doc fee ,"$215,000.00 ",Quarter: SW Section: 33 Township: 36 Range: 15 Subdivis...,
596653,,10/3/2014,5.60933E+11,,
Account Sale History,596721,Personal Rep's Deed (JT) ,"$258,000.00 ",Section: 8 Township: 36 Range: 16,
596721,,10/8/2014,5.61108E+11,,
Account Sale History,596735,Warranty Deed (JT) doc fee ,"$240,000.00 ",Subdivision: F R COFFINS ADDITION Lot: 22-24 Block: 16 B...,
596735,,10/10/2014,5.61126E+11,,
Account Sale History,596791,Warranty Deed (JT) doc fee ,"$230,000.00 ",Quarter: SW/4 Section: 30 Township: 37 Range: 15,
596791,,10/14/2014,5.3593E+11,,
Account Sale History,596824,Warranty Deed (doc fee) ,"$23,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
596824,,10/16/2014,5.61135E+11,,
Account Sale History,596925,Warranty Deed (JT) doc fee ,"$185,000.00 ",Quarter: SW/4 Section: 12 Township: 36 Range: 14,
596925,,10/24/2014,5.60712E+11,,
Account Sale History,596939,Warranty Deed (JT) ,"$279,000.00 ",Sixteenth: NW Quarter: NE Section: 7 Township: 36 Range:...,
596939,,10/24/2014,5.60907E+11,,
Account Sale History,596939,Warranty Deed (JT) ,"$279,000.00 ",Quarter: NW Section: 7 Township: 36 Range: 15,
596939,,10/24/2014,5.60907E+11,,
Account Sale History,596941,Warranty Deed (doc fee) ,"$185,000.00 ",Section: 26 Township: 36 Range: 13,
596941,,10/27/2014,5.60528E+11,,
Account Sale History,596968,Warranty Deed ,"$157,000.00 ",Quarter: NW/4 Section: 15 Township: 37 Range: 16,
596968,,10/27/2014,5.35715E+11,,
Account Sale History,596979,Warranty Deed ,"$102,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...,
596979,,10/28/2014,5.35706E+11,,
Account Sale History,597001,Warranty Deed (JT) ,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
597001,,10/29/2014,5.61125E+11,,
Account Sale History,597030,Warranty Deed (JT) doc fee ,"$10,400.00 ",Quarter: SW/4 Section: 13 Township: 36 Range: 17,
597030,,10/23/2014,5.61313E+11,,
Account Sale History,597030,Warranty Deed (JT) doc fee ,"$10,400.00 ",Section: 13 Township: 36 Range: 17,
597030,,10/23/2014,5.61313E+11,,
Account Sale History,597097,Warranty Deed (JT) ,"$415,000.00 ",Quarter: NW/4 Section: 32 Township: 37 Range: 13,
597097,,11/3/2014,5.36332E+11,,
Account Sale History,597106,No Xfer Made ,"$125,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 16,
597106,,11/4/2014,5.35729E+11,,
Account Sale History,597110,Warranty Deed ,"$75,000.00 ",Quarter: NE/4 Section: 33 Township: 38 Range: 16,
597110,,11/3/2014,5.33933E+11,,
Account Sale History,597246,Quit Claim Deed ,"$3,000.00 ",Section: 33 Township: 37 Range: 15,
597246,,10/27/2014,5.35933E+11,,
Account Sale History,597320,Special Warranty Deed JT ,"$230,000.00 ",Quarter: SW/4 Section: 17 Township: 38 Range: 17,
597320,,11/10/2014,5.34117E+11,,
Account Sale History,597424,Warranty Deed (JT) doc fee ,"$229,000.00 ",Quarter: SW/4 Section: 14 Township: 37 Range: 16,
597424,,11/20/2014,5.35714E+11,,
Account Sale History,597447,Warranty Deed (doc fee) ,"$135,300.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
597447,,11/20/2014,5.61125E+11,,
Account Sale History,597478,Warranty Deed (JT) doc fee ,"$230,000.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 13 Subdiv...,
597478,,11/19/2014,5.60528E+11,,
Account Sale History,597494,Special Warranty (Doc fee) ,"$200,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: OLD MINE...,
597494,,11/25/2014,5.35706E+11,,
Account Sale History,597646,Warranty Deed (doc fee) ,"$355,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ...,
597646,,12/3/2014,5.61102E+11,,
Account Sale History,597699,Warranty Deed (JT) doc fee ,"$149,900.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15,
597699,,12/8/2014,5.60916E+11,,
Account Sale History,597738,Warranty Deed (JT) doc fee ,"$207,500.00 ",Sixteenth: NE Quarter: NE Section: 18 Township: 36 Range...,
597738,,12/9/2014,5.60718E+11,,
Account Sale History,597743,Warranty Deed (doc fee) ,"$30,000.00 ",0 Subdivision: HIGHLAND TERRACE #2 Lot: 10,
597743,,12/12/2014,5.61122E+11,,
Account Sale History,597743,Warranty Deed (doc fee) ,"$30,000.00 ",0 Subdivision: HIGHLAND TERRACE #2 Lot: 11,
597743,,12/12/2014,5.61122E+11,,
Account Sale History,597783,Warranty Deed (JT) doc fee ,"$200,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 17 Subdiv...,
597783,,12/15/2014,5.35521E+11,,
Account Sale History,597817,Warranty Deed (JT) doc fee ,"$470,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...,
597817,,12/16/2014,5.35731E+11,,
Account Sale History,597913,Warranty Deed (JT) doc fee ,"$240,000.00 ",Section: 27 Township: 36 Range: 13 Quarter: NW/4 Section...,
597913,,12/19/2014,5.60527E+11,,
Account Sale History,597930,Warranty Deed (JT) doc fee ,"$394,000.00 ",Section: 11 Township: 37 Range: 16 Section: 2 Township: ...,
597930,,12/19/2014,5.35702E+11,,
Account Sale History,597933,Warranty Deed (JT) doc fee ,"$231,900.00 ",Section: 8 Township: 36 Range: 15,
597933,,12/18/2014,5.60908E+11,,
Account Sale History,597962,Warranty Deed (JT) doc fee ,"$221,500.00 ",Quarter: NE/4 Section: 11 Township: 37 Range: 16 Subdiv...,
597962,,12/24/2014,5.35711E+11,,
Account Sale History,598019,Personal Rep's Deed (JT) ,"$85,000.00 ",Quarter: NW/4 Section: 30 Township: 36 Range: 15,
598019,,1/2/2015,5.6093E+11,,
Account Sale History,598050,Warranty Deed (JT) doc fee ,"$175,000.00 ",Quarter: SW/4 Section: 29 Township: 39 Range: 11,
598050,,1/5/2015,5.08529E+11,,
Account Sale History,598130,Warranty Deed (JT) ,"$127,000.00 ",Sixteenth: SE Quarter: SE Section: 3 Township: 35 Range:...,
598130,,1/9/2015,5.63703E+11,,
Account Sale History,598163,Warranty Deed ,"$468,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15 Subdiv...,
598163,,1/12/2015,5.60916E+11,,
Account Sale History,598216,Warranty Deed (JT) ,"$55,000.00 ",Section: 1 Township: 35 Range: 16 Subdivision: MESA SKY...,
598216,,1/13/2015,5.63701E+11,,
Account Sale History,598248,Warranty Deed ,"$135,000.00 ",Quarter: NE/4 Section: 23 Township: 36 Range: 16,
598248,,1/20/2015,5.61123E+11,,
Account Sale History,598292,Warranty Deed ,"$110,000.00 ",Sixteenth: S2 Quarter: NE/4 Section: 31 Township: 35 Ran...,
598292,,1/22/2015,5.63731E+11,,
Account Sale History,598292,Warranty Deed ,"$110,000.00 ",Sixteenth: SE/4 Quarter: NE/4 Section: 31 Township: 35 R...,
598292,,1/22/2015,5.63731E+11,,
Account Sale History,598294,Warranty Deed ,"$50,000.00 ",Quarter: NE/4 Section: 31 Township: 35 Range: 16,
598294,,1/22/2015,5.63731E+11,,
Account Sale History,598330,Warranty Deed (JT) ,"$105,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16,
598330,,1/21/2015,5.61135E+11,,
Account Sale History,598361,Warranty Deed ,"$323,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: LEBANON ...,
598361,,1/23/2015,5.61102E+11,,
Account Sale History,598394,Warranty Deed ,"$253,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
598394,,1/28/2015,5.61124E+11,,
Account Sale History,598433,Warranty Deed ,"$5,000.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16,
598433,,1/27/2015,5.61126E+11,,
Account Sale History,598434,Warranty Deed ,"$100,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...,
598434,,1/30/2015,5.61127E+11,,
Account Sale History,598436,Warranty Deed (JT) ,"$84,800.00 ",Quarter: SE/4 Section: 22 Township: 36 Range: 16,
598436,,1/29/2015,5.61122E+11,,
Account Sale History,598565,Warranty Deed (JT) doc fee ,"$257,500.00 ",Quarter: NW/4 Section: 13 Township: 36 Range: 14,
598565,,2/6/2015,5.60713E+11,,
Account Sale History,598572,Special Warranty (Doc fee) ,"$9,200.00 ",Quarter: SW/4 Section: 20 Township: 36 Range: 15,
598572,,1/29/2015,5.6092E+11,,
Account Sale History,598610,Warranty Deed (JT) doc fee ,"$207,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
598610,,2/10/2015,5.61124E+11,,
Account Sale History,598674,Personal Rep's (doc fee) ,"$102,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
598674,,2/17/2015,5.61135E+11,,
Account Sale History,598776,Warranty Deed ,"$78,900.00 ",Subdivision: SMITH (CORTEZ) SUBDIVISION: SMITH (CORT...,
598776,,5/24/2015,5.61126E+11,,
Account Sale History,598799,Warranty Deed (JT) doc fee ,"$110,500.00 ",Quarter: NW/4 Section: 18 Township: 36 Range: 15,
598799,,2/26/2015,5.60918E+11,,
Account Sale History,598801,Warranty Deed (JT) doc fee ,"$347,461.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...,
